F_UserName,User_nIdx,F_Comment,conad,guide,cola,ocgnn,dmgd
囊同学的老父亲,321,没有避嫌这点你说的对，第一个pv就把相同的地方展现出来我觉得是挺弱智的。,0,0,1,0,1
囊同学的老父亲,321,我是第一批买野吹并且到现在还会玩的玩家，而且我也被三蹦子坑了几万块钱。我明确告诉你我很鄙视米哈游的策划，但是我更看不惯那些只看过荒野之息，自己玩都没玩过就在那边说“这不就是荒野之息嘛”的人。,0,0,1,0,1
囊同学的老父亲,321,你说说野吹是什么玩法？开放世界搭配火风水锁定四大基础元素自由组合反应出的最真实的世界。你觉得米哈游能做出这种顶级大厂都做不出的东西么，我明确告诉你它做不出来，实际的成品可以预见是以这个三渲二的开放世界为基础呈现的一个剑与魔法的线性故事，而不是野吹这种以纵轴坐标尺为核心的自由探索。,0,0,1,0,1
囊同学的老父亲,321,美术风格和玩法并没有抄袭这种说法，但是可以说这游戏缺乏独创性，等之后的故事里出现四神兽解谜以及打最终boss的流程再喷不迟。目前来看世界观里有魔法系统，不知道其他的差异化有没有做。,0,0,1,0,1
囊同学的老父亲,321,然而这个啥原神游戏也没做出来啊，怎么一个个喷的都像已经玩过了一样。其实国内厂商能做出这种美术风格我还挺欣慰的,0,0,1,0,1
囊同学的老父亲,321,hob rime 海之号角了解一下，其中海之号角更是标准的类荒野之息游戏。,0,0,1,0,1
愣天堂嫩天堂,2363,"游戏有没有抄没玩过就不得而知了,毕竟塞野炊这种级别的游戏不是谁都能做的出来的…但这个PV像的太过分了,玩过野炊的谁看不出来.整个PV大到结构到小到分镜和音乐,这还洗什么？真的有意思吗？这么大一游戏公司游戏的PV都是抄的,还能指望它能踏踏实实的做好游戏？",0,0,1,1,1
不叫Cory叫叁秒,406,我真服了，先不说抄袭在国内玩家的影响力之内如何，您让国外玩家如何看待我们国内的游戏大厂[good],0,1,1,0,1
不叫Cory叫叁秒,406,改主意了 我觉得外国人根本不屑于关注中国游戏 所以原神抄不抄都与他们无关[并不简单]…所以在国外不会有啥热度 over,0,1,1,0,1
不叫Cory叫叁秒,406,我错力[跪了]我靠影响力自动代入了,0,1,1,0,1
并非轰然落幕,1931,笑死了来扫墓[doge],0,0,0,0,0
如若不见丶亦不念-20649,2279,腾讯网易那些辣鸡换皮游戏就应该丢脸丢到国外,0,0,0,0,0
江西若一医药科技有限公司,2518,外国人早知道我们的国内游戏大厂都是些什么货色啊，又不是因为这一次原神事件,1,0,0,0,0
FE教大V影,2246,原来米哈游是游戏大厂啊，是我孤陋寡闻了,0,0,0,0,0
RodneyCw,2133,它还不算游戏大厂。。,0,0,0,0,0
光阴咖啡厅,885,作为旷野之息300+小时的玩家我只能说又有点期待又很难受。虽然普通模式+大师基本上全衣服4星+平均450呀哈哈。但是感觉已经没啥玩头了。毕竟是个单机。这波米哈游的游戏确实极其像野炊，让人有玩的欲望，但是很多东西也太过于像了吧。。。希望除去这些大规模CtrlCV的东西还有更多的是自己的思考和制作吧,0,0,1,0,1
光阴咖啡厅,885,帮这个老哥讲一下，我看了眼ins。。。平均每条有5评论，基本也就是when beta test on pc这种。。说期待倒也差不太多。。但是评论寥寥无几。。。脸书评论上千翻了翻确实各种looks incredible。。。油管上官方发的视频倒是有40-50%在说抄袭，但是基本上所有评论都是中文的评论，而且总评论数量不多的感觉,0,0,1,0,1
不犯中二就犯病,1417,停一下朋友，推特，油管，instagram上面原神的官方下面，非中文评论大多都是期待的（评论总数不是很多），倒是只有中文评论在讲抄袭。,0,1,1,0,1
Morty9999,1395,已经有人传到推特去了,0,0,0,0,0
Morthal莫萨尔,727,米忽悠最多就是三流小厂，话说我国游戏大厂国外还见得不多？你知道腾讯游戏霸占世界游戏第一厂已经快10年了么2333,0,0,0,0,0
fandoge1,2643,而且还说要上线到PS4，这不丢脸吗？,0,0,0,0,0
如你安然,2144,啊这,1,0,0,0,0
如你安然,2144,不懂就问，微博不是抄的推特？用微博这种抄袭软件你良心不会痛吗？,1,0,0,0,0
陈长生的剑,2507,你放屁，ins评论非英文全是嘲讽的，真当国人看不懂英文？,0,0,0,0,0
晓言EX,2071,你好傻，浏览器随手翻译,0,0,0,1,0
PigMeatBun,1596,想给您办个vpn,0,0,0,0,0
孙笑川吧吧主,1345,你确定你看得懂英文？我真笑了  多少钱一条让我也赚点钱,0,0,0,0,0
导演猴和自精猴,2647,对比一下差距还是蛮大的,0,0,0,0,0
FL_飞羽流星,783,国内特产抄袭警察,0,0,1,0,0
就酱舍嗦,964,这个实机画面不算特别多，不过前面分镜太雷同了，暂且就说这次pv导演太差了吧。哈哈,0,0,0,0,0
yukin725,730,  塞尔达旷野之息…而且估计操作感差很多[允悲][允悲],0,0,0,0,0
三粒鸥,2260,希望一如既往地能有创新打我脸，别dnmd真就是塞尔达传说啊,0,1,1,0,1
三粒鸥,2260,[doge]我们现在最低要求是做个塞尔达了吗，有丶膨胀[doge],0,1,1,0,1
无聊的鱼94,1916,要真是能复制出一个塞尔达也是很牛批了,1,0,0,0,0
冬川azusa,2572,放心，塞尔达没这么好抄,0,0,0,1,0
挺之问原,1351,能抄出个荒野之息也很牛逼了,0,0,0,0,0
Linkxu,688,[doge]真能抄个塞尔达也牛逼了,0,0,1,1,0
任地域,2476,这种东西大概就是国产游戏难以发展的癌症所在吧,1,1,0,0,1
任地域,2476,这里简单盘点了一些涉及抄袭的内容：,1,1,0,0,1
风起鹤归--xj,2784,现在呢，还会这样说吗,1,0,0,0,0
风起鹤归--xj,2784,因为我玩的时候就是这样的啊[憧憬],1,0,0,0,0
yzhjtr,2765,打脸真疼吧你,0,0,0,0,1
yzhjtr,2765,现在呢,0,0,0,0,1
瞌睡小K_,1046,哈哈哈真是癌症喔[打call],0,0,0,0,0
雨天日想,2779,现在看 还是癌症么？[doge],1,0,0,0,1
雨天日想,2779,现在再看看 真的是烂泥扶不上墙吗？,1,0,0,0,1
雨天日想,2779,再看看[doge],1,0,0,0,1
伊萌咔,2780,哈哈哈哈真香啊,0,0,0,0,0
Sweet_VioleT,486,相比国产游戏，瞬间感觉国足前途一片光明[doge],0,0,0,0,0
九淼淼淼淼淼,1708,让我来康康这位米小将的妈有没有人杀[太开心],0,0,0,0,0
控北酱的绅士,867,的确，良心的国产游戏经常因为资金问题和销量问题豹毙，这种换皮出来骗钱把玩家当傻子的公司却能越活越大，毕竟创意不用想全靠拿省了多少成本啊。等到国产游戏彻底变为抄1次与抄几次的时候，再回头看看这些推手吧,0,0,0,0,1
极品老仙伴您成长,1538,我试着给任天堂香港，日本都写了检举信，希望老任能给咱们兄弟们点力,0,1,1,0,1
极品老仙伴您成长,1538,回复了，我司已关注，相关回复等上面反应，没了,0,1,1,0,1
嗯里漾,2138,说得好,0,0,0,1,0
kiuta-i,2642,哦，成功了吗？,0,0,0,0,0
空白ygnb,1799,张口就来换皮游戏？？？？你是第一个我见到的说原神是换皮游戏的nc，其他人都没你那么无脑……,0,0,0,0,0
#NAME?,2105,买个ns吧 不是多贵 但是能治好你的无知,0,0,0,0,0
#NAME?,2105,花钱买个ns 自己好好体验体验 然后再说到底是谁眼瞎了,0,0,0,0,0
轻氪金的游民,2395,还有那些有脑子，就是不看法律对抄袭的定义的，就开始乱bb的,0,0,0,0,0
寒亭秋水,2278,原神即使是换皮也比国内的厂子好得多，腾讯的迷你世界可是直接搬代码的，腾讯某游戏还解码出了米哈游的LOGO，原神提高了换皮的成本，说实话自从崩坏二周年之后腾讯连用了6-7年的美术包都重做了，看看现在的CF手游高清地图，看的我都以为我在玩以前的CS。,0,0,0,0,0
陆仁贾的炮兵乙,1065,tx那种除了玩法全都换的游戏才叫换皮吧，用别人的创意赚自己的钱,0,0,0,0,1
陆仁贾的炮兵乙,1065,你还别说，原神的最主要受众其实就是我们米卫兵，而不是主玩ns或者tx游戏的人。作为米卫兵我们该挺的就会挺到底，你们以为这么带节奏就能弄倒米哈游，其实米哈游永远都有我们这一批粘性客户。原神不会半路夭折，因为有我们死忠的支持。不用给我们米哈游死忠套米卫兵的帽子，我们就这么戴着，挺好。,0,0,0,0,1
不加糖小波,1627,这仅仅是画风抄袭？游戏模式都快一样了,0,0,0,0,0
叶小凶丶,1684,画风怎么了？原神可不仅仅是画风的问题,0,0,0,0,0
叶小凶丶,1684,道德上还是谴责的吧,0,0,0,0,0
饭圈孤儿集体暴毙,2036,我不是任天堂粉，但是抄了就是抄了,0,0,0,1,0
天宇无轩,1553,是啊  这边游戏移植ns   那边借鉴技术呢 互帮互助   米忽悠呢  抄就完事了,0,0,0,0,1
天宇无轩,1553,育碧和老任有猫腻啊   你以为刺客信条白白移植ns的?,0,0,0,0,1
早上吃什么好,1530,不如宁说说塞尔达传说都借鉴了什么，俺有点好奇，我寻思着会画画的应该知道什么叫艺术的不同表现方式吧[嘻嘻],0,0,0,0,1
早上吃什么好,1530,替我问候一下你咖喱人，没有啊？那打扰了[嘻嘻],0,0,0,0,1
秋舔舔舔舔舔田犬,929,人家一开始就说了灵感来源于塞尔达，你们原神啥时候承认来源于塞尔达尼尔鬼泣影度之刃我们就不喷,0,0,0,0,0
醉筠子-躺了,135,育碧那个就是画风像，背景故事玩法什么的都不一样，你再看看原神？你说你妈呢？,0,0,0,0,0
今天想吃椒盐蘑菇,2413,一样不一样你心里没数？,0,1,0,1,0
今天想吃椒盐蘑菇,2413,真想骂你，腔调恶心，吃多了厕所里的东西吗？没吃过饭？,0,1,0,1,0
FisherSilk,1934,别跟这些弱智较劲，他们知道自己是错的都不会承认[嘻嘻],0,0,0,0,0
吃了萤火虫会发光吗,667,说错了[嘻嘻]是米卫兵说的[嘻嘻]崩三能抄袭日本那个游戏是那个游戏的荣幸[嘻嘻]塞尔达也是一样[嘻嘻]米卫兵牛批！米哈游抄袭公司牛批！,0,0,0,0,1
吃了萤火虫会发光吗,667,那个要登陆ns的并且人家说了借鉴过塞尔达[嘻嘻]不像米哈说的是塞尔达抄袭的原神,0,0,0,0,1
吃了萤火虫会发光吗,667,的确，抄的还不如4399画质，这就是国内游戏厂商,0,0,0,0,1
吃了萤火虫会发光吗,667,好的老哥，那就看pv来说和塞尔达游戏方式就是一样的[嘻嘻]不讨论了哈,0,0,0,0,1
吃了萤火虫会发光吗,667,说的是啥啊，这原神不就是吗，玩过塞尔达的都能看出来，神兽，伞，还有燃烧草原产生上升气流等等.我觉得没啥好洗的，抄了就是抄了，只不过老任懒得理这种抄袭公司而已。,0,0,0,0,1
吃了萤火虫会发光吗,667,另外老哥不知道米哈这个公司？崩三也是抄的[嘻嘻]和原作对比动作招式完全一样[嘻嘻],0,0,0,0,1
吃了萤火虫会发光吗,667,那老哥既然玩了这么多游戏，还说国外游戏少的话，那我们就别讨论了吧没有意义[嘻嘻],0,0,0,0,1
吃了萤火虫会发光吗,667,ns上少了点，ps4上大部分游戏都有pc移植版，国外好的独立游戏很多,0,0,0,0,1
吃了萤火虫会发光吗,667,兄弟我真不和你说了，因为从你回我的来看你真没玩过几个游戏,0,0,0,0,1
吃了萤火虫会发光吗,667,fps.....？你先多玩点其他类型主机游戏吧，塞尔达和异度先玩了再说别的吧,0,0,0,0,1
吃了萤火虫会发光吗,667,那老哥你玩的游戏有点少吧,0,0,0,0,1
吃了萤火虫会发光吗,667,那我寻思国外咋这么多原创呢[疑问],0,0,0,0,1
吃了萤火虫会发光吗,667,我觉得这个pv真挺过分的，感觉和之前塞尔达的pv差不多了都[二哈],0,0,0,0,1
吃了萤火虫会发光吗,667,我也玩啊但是这个游戏，什么燃烧草原都要抄是不是过分了点啊，神兽也搞的像，动作也是，更不要说pv了,0,0,0,0,1
LFRitual,642,塞尔达抄袭原神都出来了，米哈游哪这么说的啊，无中生有给力哦,0,0,0,0,1
持长矛的少年,2666,有啥关联自己清楚[怒],0,0,0,0,0
持长矛的少年,2666,人家那个要登录NS原神要登录NS吗 ？,0,0,0,0,0
Walkhorseee,1634,卡通渲染画风是塞尔达独占的？这款国产手游被说抄袭是因为画风？,0,0,0,0,0
夜貊月,2126,[允悲][允悲]什么时候出结果,0,0,0,0,0
巨巨巨巨巨巨巨巨蟹蟹,387,风漂龙既视感，草原上一小块烧起来那热气很塞尔达，滑翔也很像塞尔达，有一段空中移动像是重力异想世界……,0,0,1,0,1
巨巨巨巨巨巨巨巨蟹蟹,387,玩过[失望][失望][失望],0,0,1,0,1
Silversky72276,2736,敢问在座的玩过塞尔达吗，云玩家请出去,0,0,1,0,0
一大颗大桔子,444,空中重力也有点像那个像赛尔达里傲娇鸟冲上云霄那一段…,0,0,0,0,0
一大颗大桔子,444,那个蓝色的龙的翅膀总觉得很像风漂龙…,0,0,0,0,0
一大颗大桔子,444,"饱和度太高了, 刺眼",0,0,0,0,0
三倍速的夏亚,1039,荒野之息+碧蓝幻想relink +龙之谷[doge],0,1,0,0,1
三倍速的夏亚,1039,毕竟relink实机演示都出了几波了,0,1,0,0,1
Venus长板,1609,还有一个toz[二哈],0,0,0,0,0
初时雨花落时,2561,2b了,0,0,0,0,0
芙拉_flouri,184,那个弓箭手起手姿势完全照抄龙之谷了,0,0,1,0,0
kono元宵哒,2482,爬墙刺客信条,0,0,0,0,0
洛苏书,1915,还有尼尔,0,0,0,0,0
抗压王兜兜,1433,还有鬼泣,0,0,0,1,0
双生喵,745,还有情热传说系列[doge],0,0,0,0,0
Niflheim-Prime,1048,+10086，战斗部分龙之谷的既视感比荒野还强,0,0,0,0,0
别难为狗了_,1437,你们连个pv都不想自己做吗？,0,0,0,0,0
Leotmo,2211,真的像 第一个想到的就是这个 但是渐变的配色没有风漂龙好看,0,0,1,0,0
11223344八甲基环丁烷,49,四风守护是什么我不太懂，四风连打我是知道的[思考],0,0,0,0,0
千树Erk,536,吹爆陈老师的配乐！！,0,1,0,0,1
千树Erk,536,[doge],0,1,0,0,1
千树Erk,536,是的，本来音乐就不是抄袭。。。不过老哥你回复我干啥，我是站音乐不抄袭的啊[笑cry][笑cry]你应该去回复其他人啊[允悲],0,1,0,0,1
千树Erk,536,那倒不一定,0,1,0,0,1
千树Erk,536,啥道理啊[嘻嘻]求科普,0,1,0,0,1
千树Erk,536,艾玛看起来您很懂呀[嘻嘻]学法的还是学音乐的？给我科普科普呗？,0,1,0,0,1
千树Erk,536,谁的妈 ？你的？,0,1,0,0,1
千树Erk,536,官网那个吗？听起来像而已。。。不是一首曲子- -,0,1,0,0,1
千树Erk,536,？这咋就摇篮曲了。。,0,1,0,0,1
千树Erk,536,必须的！！,0,1,0,0,1
木凫连个洬,503,[太开心]我是穿越回来的人，音乐抄袭的建议和伦敦爱乐乐团对线,0,0,0,0,0
TwilightRainbow,1658,可惜妈死了,0,0,0,0,1
仁与梦,351,音乐塞尔达，摇篮曲,0,0,0,1,1
白玦,70,音乐真的棒！,0,0,0,1,1
太原俊后生,1371,我是比较期待这款游戏的，希望米忽悠自重，不要像崩坏三那样，又氪又肝。,0,0,0,0,0
-Keo-,892,这攀爬动作，这游泳动作，这滑翔翼，这机械敌人的瞄准方式，这草原的燃烧效果，你跟我说这是借鉴或致敬？国内的某些游戏工作室真是烂泥扶不上墙，原创就这么难？,0,1,1,1,1
-Keo-,892,这不是爬墙用什么动作的问题，而是你为什么要加入爬墙，明明爬墙这个系统跟整体的世界观格格不入，强行加入爬墙，还有滑翔翼之类的要素，这完全就是不加思考的照搬别的游戏的特色系统,0,1,1,1,1
-Keo-,892,这么大个项目，平台包括手机、PC和PS4，你觉得他们缺钱吗,0,1,1,1,1
邱赵琳,2794,哇，那你眼睛呢？,0,0,0,0,0
就是诚明呀,1401,请问，你现在脸疼嘛,0,0,0,0,0
江小伟W,2489,？,0,0,0,0,0
Aeakoy,2423,群号发一下，有钱一起赚钱呗[doge],1,0,0,0,0
微枫de叶,1142,不我觉得挺好的至少能让我玩到手游版塞尔达我很开心,0,0,0,0,0
当中二病遇到文与艺,2553,"“塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]",0,0,0,0,0
垂死病中惊坐起感觉自己萌萌哒,1717,你们这些人太牛逼咧，去搞搞美国不行么，非得窝里斗。人家两个公司干，你们闲得蛋疼的起哄。卧槽，我真是无语[无语][无语][无语],0,0,0,1,0
只字恒,1860,为什么就一定要纠结这么多呢，玩个游戏而已重点是给我们放松，反倒是各个平台搞得现在吵吵吵自己心里都不好受,0,0,0,0,0
配角_1900,2357,"“塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]",0,0,0,0,0
斯卡蒂_Skadi,1293,补充一下，游戏中怪物的营地，哪怕弄个帐篷都好说一点，骷髅头照搬。我服,0,0,0,0,0
斯卡蒂_Skadi,1293,没有眼睛嘛？,0,0,0,0,0
千枫枼,2751,呵呵呵呵,0,0,0,0,0
徐小夏在夏倦,373,这攀爬动作我以为我玩错了游戏,0,0,0,0,0
徐小夏在夏倦,373,？？我和你很熟？,0,0,0,0,0
月色真美你真皮,1935,你这个人怎么拿肉和粪比呢,0,0,0,0,0
白竹sugarbbb,2281,B站大佬有干货需要我给你们发吗,0,0,0,0,0
阿西_Ace,1751,一群吃瓜群众讨论问题起来觉得自己和专家一样,0,0,0,0,0
ThatsallGeek,583,搞错了吧，复制的一模一样才是技术高超的证明啊！,0,0,0,0,0
曾几何时的乡巴佬,28,原创还真的很难，而且容易暴死，唯有抄袭最安全。,0,0,0,0,0
雨蠢的雨,2060,憨憨们都说如有雷同纯属巧合，我还能说什么呢,0,0,0,0,0
山野一井,1556,有些人是没玩过好游戏 也不配玩好游戏[嘻嘻],0,0,0,0,1
山野一井,1556,兄弟恰了多少烂钱[嘻嘻],0,0,0,0,1
荒野之息2什么时候出,1431,米小将说说为什么开头也要用被人叫醒然后俯瞰世界?你别告诉我这也是“没办法”嗷,1,0,1,0,0
荒野之息2什么时候出,1431,你眼瞎低能儿看不出抄袭我也没办法咯，毕竟你是脑瘫米小将嘛[太开心],1,0,1,0,0
没听说过的枪匠,1165,要不咱们不送PS4，送一个NS怎么样[狗脸],0,0,0,0,0
假面马男,2095,说实话，玩家越吵的凶，热度就越高，工作室就更高兴,0,0,0,0,0
Anskil,1349,建议米哈游直接起诉任天堂[文明遛狗],0,0,0,0,0
LingRxX,224,这攀爬动作像怪猎……不过好像都差不多啊,0,0,0,1,1
ulastering,2171,#塞尔达抄袭原神#,0,0,0,1,0
只有红茶可以妈,1821,越看越气 欺负我们中国人太善良？任天堂这种小作坊都可以为所欲为了？！[二哈],0,1,0,0,1
只有红茶可以妈,1821,[嘻嘻]这连pv镜头都抄的,0,1,0,0,1
吴亚为,429,原创不难做，问题你有钱吗？,0,1,0,0,1
吴亚为,429,所以說你腦袋有問題，我哪裏説過沒錢就可以抄襲？難道不是你腦補的？,0,1,0,0,1
吴亚为,429,你的腦袋有病還是斷路太久？做原創不難，你有錢嗎？有錢就可以做原創。有問題？,0,1,0,0,1
吴亚为,429,没钱做不了，钱少也是钱。太极团队少钱，不等于没有钱。,0,1,0,0,1
吴亚为,429,跟你斗嘴没意思，我们都是厌恶抄袭的。你仅仅停留在鄙视抄袭上面，而我花自己的时间，钱，精力在做原创。我目前遇见的最大问题就是缺钱。所以我说原创需要钱，有错？,0,1,0,0,1
吴亚为,429,你的逻辑很搞笑，我只是原创需要钱。没说有钱的都会搞原创。你去问问太极他们团队，缺钱让他们多痛苦。再去问一下他们有没有去筹钱，找资金。那些核心成员是不是把自己的钱投进去了？,0,1,0,0,1
吴亚为,429,告诉你做原创也好，抄袭也好都需要一种东西，那就是钱[钱]。离开了钱什么都做不成。有本事你不花一分钱帮我做一个原创游戏。看看我微博，我对抄袭是十分厌恶的，当你自己在做的时候你会发现，创新也许会有局限。但是没有钱就没有模型特效资源，没有音效，没有服务器什么都做不出来。,0,1,0,0,1
吴亚为,429,爲什麽 你們都喜歡做聯想呢？我只是說有錢就能原創。回答評論的問題。,0,1,0,0,1
吴亚为,429,抄袭游戏有啥好说？,0,1,0,0,1
吴亚为,429,餃子思維？ 我說的是有錢就能做原創，但是米忽悠有錢也不做，跟我說的有矛盾？,0,1,0,0,1
吴亚为,429,你的邏輯綫怎麽來的？你這種邏輯跟 “我喜歡狗”，“凴什麽你討厭貓”簡直一模一樣。,0,1,0,0,1
吴亚为,429,他問做原創那麽難嗎？我會的不難，有錢就能原創。沒錢就抄不知道你哪裏來的邏輯連接綫？我做了兩年的游戲原創，總結的經驗就是要有錢才能做原創。請問有什麽問題？做東西需要時間需要精力，但是如果沒錢就説明都做不成，沒錢靠愛心儅飯吃？靠信仰姐姐衣食住行？,0,1,0,0,1
吴亚为,429,有钱就能做，米哈游有钱但是他不做。,0,1,0,0,1
吴亚为,429,我只是在回答他的问题，有钱就能做原创。,0,1,0,0,1
吴亚为,429,我说的是有钱的不原创，能原创的没有钱。,0,1,0,0,1
鲁迅39712,2735,您玩过吗？,0,1,1,0,0
鲁迅39712,2735,米哈游就出过几个游戏，哪来的钱？,0,1,1,0,0
老阔疼66962,2527,群号发一下一起赚钱[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜],0,0,0,0,0
王赵刚12138,2522,把你塞尔达 剧情讲讲来  有几个人物？,0,0,1,0,0
M醉梦16026,2640,给过没好的，普遍超不过88。,0,0,0,0,0
760782掌缘生灭,1550,厚葬友军,0,0,0,0,0
理想主义萨宝,2739,需要，我很需要,0,0,0,0,0
理想主义萨宝,2739,不知道多少个游戏的敌方标志是骷髅头，非找原神的麻烦？,0,0,0,0,0
理想主义萨宝,2739,我怀疑你在反串黑,0,0,0,0,0
理想主义萨宝,2739,这是某家游戏公司的专利吗？,0,0,0,0,0
饱饱的希希的机智哥哥,338,这么久还有米卫兵前排护主真是牛逼,0,1,0,0,1
饱饱的希希的机智哥哥,338,行吧行吧，洗地的逻辑是真的厉害,0,1,0,0,1
饱饱的希希的机智哥哥,338,没钱可以想办法找投资，也可以不做这行，没钱就抄就跟没钱就去偷去抢是一个道理[吃瓜][吃瓜][吃瓜],0,1,0,0,1
饱饱的希希的机智哥哥,338,和个别动作无关，是从比如滑翔翼，料理，炸药，刷希卡之石的台子，甚至UI都高度同质化，这公司是真的，抄的毫不掩饰,0,1,0,0,1
饱饱的希希的机智哥哥,338,没钱就抄？这逻辑可以[作揖][作揖][作揖],0,1,0,0,1
饱饱的希希的机智哥哥,338,mh是固定位置攀爬，米哈游的问题不是某个动作一样，而是整体的效果。滑翔翼，料理，射箭的时候箭头的火花，炸药，甚至UI都一样就有点太过分了。让玩过塞尔达的人能一眼看出的高度同质化。,0,1,0,0,1
仄丘月落,1703,头回见到说腾讯网易缺资金要发展，发展完才能做出好游戏的人[doge]腾讯网易什么尿性你没点数嘛，双标捧一踩一真的秀啊,0,0,0,0,0
天天天天文学,2434,还不是隔壁鹅厂等看米忽悠赚钱 不爽了呗,0,0,0,0,0
云起衣飞扬777,2743,我就在找这句话，光明圣经啊哈哈哈,0,0,0,0,1
Liebriel,2690,没你们多，你们那边有tx代理了，恰钱肯定不少吧？我这边就惨了，帮大伟水半天只给我三个皮肤，还需要肝[允悲],0,0,0,0,1
Liebriel,2690,我笑了，这么熟练？看来你恰钱不少啊……确认没错，是个老任假粉，你觉得是任天堂有钱还是米忽悠有钱，恰钱更有可能是你们吧？什么？你说任天堂哪用干这种事？都说了你是个假粉了，任天堂被tx代理了不知道？,0,0,0,0,1
Liebriel,2690,我错了，勇士。当年我还小，成了米卫兵，看见你们的评论不知警醒，还反喷你们。现在我才知道当年我是多幼稚，我把那条回复删了，以免它再误导别人，原神这垃圾游戏咋喷都不为过[泪],0,0,0,0,1
心碎下雨夜,1613,给你妈来一下,0,0,1,0,0
manami的吉他,1512,所以你觉得米哈游是属于钱少的还是属于没钱的 建议你了解一下米哈游这个公司再来装米卫兵,0,1,0,0,1
manami的吉他,1512,所以没钱也能做原创啊,0,1,0,0,1
manami的吉他,1512,所以您还是没正面回答我的问题呀 第一 米哈游到底缺不缺钱 第二 太吾绘卷缺钱 人家为什么原创 这两个问题不解答你的论点不成立鸭,0,1,0,0,1
manami的吉他,1512,不好意思你做不出原创的原因可能是因为你做不到而不是没钱 你跑不过刘翔是因为你能力不足而并非没腿 你想靠你总结的总结的经验说服别人 可是你的经验是失败的经验 有什么说服力呢,0,1,0,0,1
manami的吉他,1512,鲁迅写书的时候有钱吗 达芬奇画画的时候有钱吗 面筋哥登上梦之声唱烤面筋的时候还在捡破烂 太吾绘卷这种优秀的国产独立游戏登上steam之后制作组还在因为盗版的缘故每天亏损 他们都没钱可他们都是原创都值得尊敬 况且米哈游靠崩崩崩捞的钱都已经够做十个太吾绘卷圣女战棋 那么原创就必须有钱成立吗,0,1,0,0,1
manami的吉他,1512,别呀他们这种土炮可能都不知道去哪买ns买了可能也不会开机 网上淘宝个手柄套手机上去往和平精英就好了,0,1,0,0,1
manami的吉他,1512,挣钱也不难 那难道因为没钱就要去偷吗,0,1,0,0,1
PhoenixKira沈超,344,[偷笑] 你2个视频叠加 透明度百分之50 你会发现 动作都是一样的 这个还不算照搬算啥  原创喽,1,0,0,0,0
PhoenixKira沈超,344,有点一样嘛？ 不是把人物换了塞尔达 就完全一样嘛,1,0,0,0,0
为你著缨,2142,这不是讨论原神事件吗？,0,1,0,0,1
为你著缨,2142,米哈游没钱吗[吃瓜]天天ios榜单,0,1,0,0,1
为你著缨,2142,骗氪干了正事[思考][偷笑]比如？再出一款“借鉴”游戏？你的抄袭不如我的抄袭？,0,1,0,0,1
卢飞e72139,1913,去看一下2017年老任的塞尔达拿了多少个奖，你个什么鬼都不懂的人别章口就来好吧，任天堂是3d游戏教父，它要是小作坊，那米哈游就是一坨屎[鄙视][鄙视][鄙视],0,0,0,0,0
凉风Youx1n,2035,就单单只有你说的这两个抄了吗？,0,0,0,1,0
Rayn2_Dawn2,1262,不就是用你《铁憨憨是怎么炼成的》抄的吗？[嘻嘻],0,1,1,0,1
Rayn2_Dawn2,1262,知道，2k照搬EA NBA，废渣照搬GT[嘻嘻],0,1,1,0,1
Rayn2_Dawn2,1262,如果玩法还有抄袭一说，那所有的FPS抄袭《德军总部》，所有的RPG抄袭《D&D》，所有的RTS抄袭《机甲指挥官》[嘻嘻],0,1,1,0,1
Rayn2_Dawn2,1262,怎么？玩过塞尔达就不能说人话？反倒你们哪儿来的蜜汁优越感，我全平台玩家都没啥感觉[吃瓜],0,1,1,0,1
Rayn2_Dawn2,1262,那你能说出这种话我估计你也只是个喷子[吃瓜]做过游戏吗？玩过游戏吗？少在这里给我bb[吃瓜],0,1,1,0,1
Rayn2_Dawn2,1262,哦，我还真玩过，时之笛，风之杖，旷野之息都玩过，我觉得还好啊，只是风格近而已，玩法又不一样[吃瓜],0,1,1,0,1
透kun,1314,我们现在不就是在抗议了吗，舆论的力量远比你想象的大，不然怎样，和你一起洗地吗？,0,1,0,0,1
透kun,1314,？？？？？？？？？？？？？？？？？？？？？那还蛮厉害的，“像就像”就一笔带过了,0,1,0,0,1
透kun,1314,我觉得所谓“借鉴”可以有，但是要有自己的想法，你可以在现有的基础上加上你自己的想法，发展成你自己的游戏类型。这次为什么反响这么大？就是因为大部分旷野玩家，光是看pv就找到了贼多一毛一样不带改的东西。你看近期新游，明日方舟为什么火？它的塔防类型也不是它自己创造的，但是它有自己的想法,0,1,0,0,1
透kun,1314,我觉得这个真可以构成抄袭……不嗦别的，你看pv，连场景的贴图画风都高度一致，物品栏和物品拾取几乎是直接套用，一样的攀爬动作、还有矿业之息开发的化学变化系统（可以百度一下，就是比如拿火把点苹果会变成烤苹果、三块草点着可生成上升气流）还有大部分场景……等等等等。,0,1,0,0,1
透kun,1314,兄弟，已经出来了，为什么突然这个突然炸出来？就是因为已经开放内测了啊？为什么引起讨论，因为真的超大面积的高度一致啊？,0,1,0,0,1
透kun,1314,至少要自己想法吧？你这个搬家公司搬过来连个房型都不带换的？,0,1,0,0,1
