Label,user_nIdx,UserName,Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,Vip
4,2119,尬舞倾城,0.0,0.0,0.0,1.0,13.0,50.0,24.0,0.0,0.0,0.0
5,2120,qwqwq6084399922,0.0,0.0,0.0,1.0,12.0,122.0,10.0,0.0,0.0,0.0
3,2121,ps4apex英雄代练,1.0,4.0,0.0,1.0,49.0,137.0,21.0,0.0,0.0,0.0
4,2122,袁yy06119,0.0,0.0,0.0,1.0,8.0,106.0,19.0,0.0,0.0,0.0
1,2123,鱼人船,1.0,4.0,1.0,0.0,1.0,168.0,6568.0,0.0,0.0,0.0
3,2124,子瑜大大啊,1.0,4.0,0.0,1.0,2043.0,125.0,48.0,0.0,0.0,0.0
4,2125,命君行道,0.0,0.0,0.0,1.0,8.0,26.0,0.0,0.0,0.0,0.0
1,2126,夜貊月,1.0,26.0,3.0,0.0,26.0,54.0,4.0,0.0,0.0,0.0
3,2127,一口团子st,1.0,7.0,0.0,1.0,204.0,139.0,506.0,0.0,0.0,0.0
2,2128,心碎DVA,1.0,7.0,0.0,0.0,85.0,1025.0,1763.0,0.0,0.0,0.0
2,2129,热带雨林阿布大人,0.0,0.0,0.0,0.0,18.0,75.0,351.0,0.0,0.0,0.0
3,2130,土豆你个马铃薯o0,1.0,1.0,1.0,1.0,39.0,17.0,299.0,0.0,0.0,0.0
4,2131,流布布布布,0.0,0.0,0.0,1.0,7.0,64.0,179.0,0.0,0.0,0.0
2,2132,盛夏遲暮澤,1.0,30.0,3.0,0.0,49.0,323.0,564.0,0.0,1.0,1.0
0,2133,RodneyCw,0.0,0.0,0.0,1.0,38.0,184.0,24.0,0.0,0.0,0.0
5,2134,朝夜的光,0.0,0.0,0.0,1.0,18.0,35.0,51.0,0.0,0.0,0.0
3,2135,毕之BYF,1.0,10.0,0.0,1.0,43.0,219.0,0.0,0.0,0.0,0.0
2,2136,潼遊,1.0,4.0,7.0,0.0,31.0,60.0,23.0,0.0,0.0,0.0
4,2137,可乐君_10969,0.0,0.0,0.0,1.0,86.0,151.0,469.0,0.0,0.0,0.0
1,2138,嗯里漾,1.0,2.0,0.0,1.0,24.0,63.0,8.0,0.0,0.0,0.0
3,2139,风吹又日晒生活自由自在,1.0,10.0,1.0,1.0,123.0,212.0,28.0,0.0,0.0,0.0
1,2140,老岳岳-,1.0,22.0,0.0,1.0,227.0,1152.0,2274.0,0.0,0.0,0.0
5,2141,清池-旧梦,1.0,18.0,2.0,1.0,46.0,279.0,157.0,0.0,0.0,0.0
1,2142,为你著缨,1.0,4.0,0.0,1.0,17.0,240.0,37.0,0.0,0.0,0.0
4,2143,我喜欢尼娅还有大家,0.0,0.0,0.0,1.0,25.0,51.0,33.0,0.0,0.0,0.0
1,2144,如你安然,1.0,8.0,0.0,1.0,71.0,157.0,244.0,0.0,1.0,1.0
4,2145,别开腔_自己人,0.0,0.0,0.0,1.0,2.0,21.0,2.0,0.0,0.0,0.0
3,2146,全力生活的米爸,1.0,4.0,1.0,1.0,225.0,57.0,8561.0,0.0,0.0,0.0
0,2147,inheritor0V523,0.0,0.0,0.0,1.0,3.0,267.0,33.0,0.0,0.0,0.0
2,2148,Alyssa的糖果,1.0,6.0,13.0,0.0,8.0,55.0,93.0,0.0,1.0,0.0
4,2149,常在瑶心,0.0,0.0,0.0,1.0,10.0,202.0,67.0,0.0,0.0,0.0
3,2150,东黎c,1.0,34.0,4.0,1.0,4.0,127.0,362.0,0.0,0.0,0.0
3,2151,用户6120903860,1.0,0.0,3.0,1.0,83.0,84.0,1036.0,0.0,0.0,0.0
3,2152,Space_0dyessy,1.0,6.0,0.0,1.0,37.0,416.0,813.0,0.0,0.0,0.0
0,2153,每曰游戏,0.0,0.0,0.0,1.0,37.0,107.0,414.0,0.0,0.0,0.0
5,2154,GZrea丨,0.0,0.0,0.0,1.0,23.0,165.0,179.0,0.0,0.0,0.0
5,2155,终极鱿鱼香蕉牛奶象拔蚌,0.0,0.0,0.0,1.0,38.0,85.0,26.0,0.0,0.0,0.0
2,2156,顾北青烟寒,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0
3,2157,M善泽吧,1.0,13.0,3.0,1.0,19.0,259.0,5.0,0.0,0.0,0.0
3,2158,秋刀青花鱼,1.0,6.0,0.0,1.0,11.0,527.0,1221.0,0.0,0.0,0.0
1,2159,快门回溯这首歌很好听x,1.0,8.0,0.0,0.0,293.0,918.0,17917.0,0.0,0.0,0.0
5,2160,在摩洛哥寻找乔治微微,0.0,0.0,0.0,1.0,32.0,154.0,1359.0,0.0,0.0,0.0
2,2161,车里雅宾斯克研究所官方,1.0,4.0,1.0,0.0,9035.0,2041.0,3256.0,0.0,0.0,1.0
4,2162,螺旋藻HZ,0.0,0.0,0.0,1.0,17.0,17.0,1.0,0.0,0.0,0.0
3,2163,姜阳升,1.0,26.0,5.0,1.0,77.0,126.0,815.0,0.0,0.0,0.0
4,2164,无双的cake,0.0,0.0,0.0,1.0,1.0,31.0,8.0,0.0,0.0,0.0
4,2165,又懒又丑还自我感觉良好的死傲娇,0.0,0.0,0.0,1.0,1.0,31.0,24.0,0.0,0.0,1.0
3,2166,U-N-1,1.0,0.0,3.0,1.0,96.0,233.0,168.0,0.0,0.0,0.0
1,2167,继续我的征程,1.0,10.0,0.0,1.0,42.0,27.0,15.0,0.0,0.0,0.0
4,2168,小猪佩奇配不起,0.0,0.0,0.0,1.0,63.0,270.0,26.0,0.0,0.0,0.0
3,2169,兔兔谈谈,1.0,21.0,1.0,1.0,3.0,42.0,27.0,0.0,0.0,0.0
1,2170,原神忠粉,1.0,6.0,7.0,1.0,1.0,249.0,23.0,0.0,0.0,0.0
1,2171,ulastering,1.0,7.0,1.0,1.0,0.0,43.0,554.0,0.0,0.0,0.0
0,2172,马切洛洛洛洛洛,0.0,0.0,0.0,1.0,38.0,204.0,0.0,0.0,0.0,0.0
0,2173,挽柩,0.0,0.0,0.0,1.0,7.0,12.0,24.0,0.0,0.0,0.0
0,2174,青橘子夕颜,0.0,0.0,0.0,1.0,69.0,379.0,412.0,0.0,0.0,0.0
1,2175,米丸miv,1.0,13.0,3.0,1.0,87.0,175.0,739.0,0.0,0.0,0.0
4,2176,阿西墨夫,0.0,0.0,0.0,1.0,522.0,584.0,273.0,0.0,0.0,0.0
4,2177,什么样的昵称算可用,0.0,0.0,0.0,1.0,25.0,285.0,65.0,0.0,0.0,0.0
0,2178,神威无敌本子教教主,0.0,0.0,0.0,1.0,5.0,26.0,31.0,0.0,0.0,0.0
4,2179,毕业生24164,0.0,0.0,0.0,1.0,8.0,40.0,3.0,0.0,0.0,0.0
0,2180,看大猫喵喵喵,0.0,0.0,0.0,0.0,22.0,157.0,166.0,0.0,0.0,0.0
4,2181,讨人嫌的小白,0.0,0.0,0.0,1.0,1.0,14.0,6.0,0.0,0.0,0.0
4,2182,r1selrt,0.0,0.0,0.0,1.0,9.0,189.0,10.0,0.0,0.0,0.0
4,2183,用户6178590069,0.0,0.0,0.0,1.0,18.0,97.0,35.0,0.0,0.0,0.0
3,2184,想要一直开心真的是太难了,1.0,10.0,1.0,1.0,141.0,65.0,707.0,0.0,0.0,0.0
1,2185,大Diu儿,1.0,4.0,0.0,0.0,46.0,627.0,1160.0,0.0,0.0,0.0
0,2186,瑹龍芸影,0.0,0.0,0.0,1.0,22.0,196.0,75.0,0.0,0.0,0.0
5,2187,38号关系不能控,0.0,0.0,0.0,0.0,98.0,1199.0,2594.0,0.0,0.0,0.0
1,2188,里川糖,1.0,8.0,0.0,1.0,32.0,62.0,862.0,0.0,0.0,0.0
1,2189,Epilogue_RA9,1.0,14.0,2.0,1.0,136.0,1381.0,2704.0,0.0,0.0,0.0
4,2190,幼刀叢雨酱70301,0.0,0.0,0.0,1.0,32.0,157.0,209.0,0.0,0.0,0.0
4,2191,嘉然仙贝,0.0,0.0,0.0,1.0,18.0,84.0,0.0,0.0,0.0,0.0
0,2192,Zh40q14NcheN,0.0,0.0,0.0,1.0,33.0,48.0,54.0,0.0,0.0,0.0
4,2193,xxxSickoxxx,0.0,0.0,0.0,1.0,20.0,8.0,11.0,0.0,0.0,0.0
3,2194,梦世一生,1.0,18.0,0.0,1.0,26.0,62.0,116.0,0.0,0.0,0.0
0,2195,assassin乂,0.0,0.0,0.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0
3,2196,凝泪成觞,1.0,10.0,2.0,1.0,1.0,36.0,90.0,0.0,0.0,0.0
1,2197,道枝一树,1.0,8.0,2.0,1.0,180.0,140.0,620.0,0.0,0.0,1.0
1,2198,任天堂switch俱乐部,1.0,49.0,6.0,0.0,15729.0,119.0,823.0,0.0,0.0,0.0
4,2199,绘魔贱,0.0,0.0,0.0,1.0,19.0,210.0,8.0,0.0,0.0,0.0
2,2200,兔纸今天能摸到鱼吗,1.0,19.0,3.0,0.0,105.0,352.0,3369.0,0.0,1.0,1.0
1,2201,miaopa1,1.0,2.0,0.0,1.0,5.0,267.0,28.0,0.0,0.0,0.0
4,2202,elpsyvam,0.0,0.0,0.0,1.0,51.0,168.0,56.0,0.0,0.0,0.0
5,2203,lovepeacemusic1314,1.0,14.0,0.0,1.0,175.0,2396.0,1786.0,0.0,0.0,0.0
3,2204,落鲸遗年,1.0,1.0,1.0,1.0,30.0,514.0,58.0,0.0,0.0,0.0
2,2205,氧浓空想体,1.0,39.0,9.0,0.0,693.0,2098.0,8032.0,0.0,0.0,1.0
3,2206,HeiyanKRS,1.0,48.0,12.0,1.0,28.0,79.0,51.0,0.0,0.0,0.0
4,2207,随和的农铭010,0.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0
1,2208,别说了蚌埠住了,1.0,8.0,0.0,1.0,71.0,1439.0,1004.0,0.0,0.0,1.0
2,2209,NintendoSwitch俱乐部,1.0,13.0,0.0,0.0,12632.0,119.0,173.0,0.0,0.0,0.0
5,2210,报于桃花,0.0,0.0,0.0,1.0,117.0,428.0,35.0,0.0,0.0,0.0
0,2211,Leotmo,0.0,0.0,0.0,0.0,68.0,883.0,12559.0,0.0,0.0,0.0
0,2212,50还没到,0.0,0.0,0.0,1.0,24.0,229.0,40.0,0.0,0.0,0.0
0,2213,野良良良猫,0.0,0.0,0.0,0.0,5.0,148.0,1421.0,0.0,0.0,0.0
1,2214,劳拉Candy糖糖,1.0,15.0,1.0,0.0,452.0,4916.0,78423.0,0.0,0.0,0.0
4,2215,君名42427,0.0,0.0,0.0,1.0,1.0,93.0,3.0,0.0,0.0,0.0
4,2216,FFFa玲,0.0,0.0,0.0,1.0,59.0,153.0,27.0,0.0,0.0,0.0
3,2217,原罪硬肝学者,1.0,7.0,0.0,1.0,0.0,68.0,117.0,0.0,0.0,0.0
2,2218,乔乔的麋鹿,1.0,10.0,1.0,0.0,156775.0,592.0,475.0,1.0,0.0,1.0
0,2219,月亮上的银杏树,0.0,0.0,0.0,0.0,127.0,98.0,1.0,0.0,0.0,0.0
3,2220,北原滝,1.0,4.0,0.0,1.0,11.0,696.0,4.0,0.0,0.0,0.0
0,2221,urmehing,0.0,0.0,0.0,1.0,2.0,4.0,10.0,0.0,0.0,0.0
4,2222,斗鱼大明星梦想,0.0,0.0,0.0,1.0,24.0,111.0,12.0,0.0,0.0,0.0
2,2223,Zier-_-,0.0,0.0,0.0,0.0,35.0,621.0,54.0,0.0,0.0,0.0
1,2224,让你看到肥宅我很抱歉,1.0,33.0,6.0,1.0,53.0,137.0,1048.0,0.0,0.0,0.0
0,2225,此时还在磨刀,0.0,0.0,0.0,1.0,10.0,114.0,48.0,0.0,1.0,0.0
1,2226,负电拍拍w,1.0,3.0,0.0,0.0,508.0,1280.0,4604.0,0.0,0.0,1.0
0,2227,papapa肥猫,0.0,0.0,0.0,1.0,44.0,46.0,1.0,0.0,0.0,0.0
0,2228,猪吃海参,0.0,0.0,0.0,1.0,36.0,149.0,111.0,0.0,0.0,0.0
4,2229,黑麒麒,0.0,0.0,0.0,1.0,45.0,162.0,24.0,0.0,0.0,0.0
4,2230,make_96,0.0,0.0,0.0,1.0,6.0,150.0,0.0,0.0,0.0,0.0
1,2231,糊涂玖,1.0,9.0,0.0,0.0,75.0,751.0,480.0,0.0,0.0,0.0
4,2232,零渊无渊愿,0.0,0.0,0.0,1.0,7.0,7.0,4.0,0.0,0.0,0.0
4,2233,sirsirssirr,0.0,0.0,0.0,1.0,1.0,187.0,4.0,0.0,0.0,0.0
2,2234,苹果丝蒂安Appristian,1.0,67.0,9.0,0.0,260.0,277.0,6815.0,0.0,0.0,1.0
4,2235,小透明菜叶心,0.0,0.0,0.0,1.0,8.0,20.0,9.0,0.0,0.0,0.0
3,2236,爵士天神老布,1.0,26.0,3.0,1.0,313.0,3482.0,3369.0,0.0,0.0,0.0
1,2237,能猫七千,1.0,7.0,0.0,1.0,2057.0,123.0,32.0,0.0,0.0,0.0
3,2238,狂小鑫OvO,1.0,4.0,0.0,1.0,38.0,256.0,32.0,0.0,0.0,0.0
1,2239,冰皮酥,1.0,7.0,0.0,0.0,37.0,411.0,283.0,0.0,0.0,0.0
4,2240,ok啦桑不啦批泡,0.0,0.0,0.0,1.0,121.0,86.0,93.0,0.0,0.0,0.0
1,2241,Primal_wildness,1.0,8.0,0.0,1.0,38.0,65.0,69.0,0.0,0.0,0.0
0,2242,夜浊无归路tt,0.0,0.0,0.0,1.0,23.0,37.0,11.0,0.0,0.0,0.0
0,2243,QQ08097,0.0,0.0,0.0,1.0,12.0,300.0,9.0,0.0,0.0,0.0
4,2244,白色豹IIA7,0.0,0.0,0.0,1.0,15.0,31.0,25.0,0.0,0.0,0.0
0,2245,百花未缭乱,0.0,0.0,0.0,1.0,48.0,163.0,201.0,0.0,0.0,0.0
1,2246,FE教大V影,1.0,7.0,0.0,1.0,22.0,82.0,112.0,0.0,0.0,0.0
5,2247,有栖川橙子,1.0,10.0,7.0,0.0,5459.0,1274.0,8828.0,0.0,0.0,1.0
4,2248,神道天穹,0.0,0.0,0.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0
2,2249,咕王永不服输,1.0,31.0,6.0,0.0,2942.0,1205.0,1196.0,0.0,0.0,0.0
1,2250,__完形填空,1.0,23.0,3.0,0.0,191.0,256.0,301.0,0.0,0.0,1.0
1,2251,给你一个滑稽,1.0,7.0,0.0,1.0,76.0,413.0,538.0,0.0,0.0,0.0
4,2252,故事里的小黄花on,0.0,0.0,0.0,1.0,118.0,797.0,173.0,0.0,0.0,0.0
0,2253,BloodAshen,0.0,0.0,0.0,1.0,8.0,17.0,44.0,0.0,0.0,0.0
1,2254,大河境36187,1.0,2.0,3.0,1.0,27.0,17.0,22.0,0.0,0.0,0.0
1,2255,苟豁,1.0,25.0,0.0,1.0,43.0,303.0,1.0,0.0,0.0,0.0
5,2256,Jx188170708,0.0,0.0,0.0,0.0,36.0,216.0,319.0,0.0,0.0,0.0
4,2257,璃喵82740,0.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0
0,2258,369TLzbS,0.0,0.0,0.0,1.0,7.0,58.0,67.0,0.0,0.0,0.0
3,2259,一般摸鱼选手,1.0,4.0,0.0,1.0,83.0,351.0,1519.0,0.0,0.0,0.0
3,2260,三粒鸥,1.0,3.0,0.0,1.0,106.0,702.0,2743.0,0.0,1.0,1.0
2,2261,chlanan,1.0,15.0,0.0,0.0,22.0,432.0,459.0,0.0,0.0,0.0
5,2262,倾城恋怀,0.0,0.0,0.0,1.0,32.0,436.0,58.0,0.0,0.0,0.0
1,2263,是香音酱哦,1.0,11.0,0.0,1.0,47.0,348.0,144.0,0.0,0.0,0.0
4,2264,风眠VIA,0.0,0.0,0.0,1.0,157.0,389.0,746.0,0.0,0.0,0.0
4,2265,杍翛,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0
5,2266,青春纪念12138,0.0,0.0,0.0,1.0,1.0,73.0,0.0,0.0,0.0,0.0
3,2267,Silvercrown丶银冠,1.0,4.0,14.0,1.0,19.0,52.0,103.0,0.0,1.0,0.0
0,2268,鸩约QwQ,0.0,0.0,0.0,1.0,1.0,43.0,2.0,0.0,0.0,0.0
5,2269,Lineisbusy,1.0,8.0,1.0,1.0,93.0,533.0,468.0,0.0,0.0,0.0
1,2270,金属古菌,1.0,7.0,0.0,1.0,115.0,991.0,3836.0,0.0,0.0,0.0
4,2271,晨夌,0.0,0.0,0.0,1.0,52.0,42.0,8.0,0.0,0.0,0.0
4,2272,希儿呐xy,0.0,0.0,0.0,1.0,14.0,141.0,15.0,0.0,0.0,0.0
0,2273,君勿笑775,0.0,0.0,0.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0
4,2274,c1145323,0.0,0.0,0.0,1.0,6.0,50.0,123.0,0.0,0.0,0.0
3,2275,最喜欢大家了呢,1.0,7.0,0.0,1.0,6.0,157.0,78.0,0.0,0.0,0.0
2,2276,Tawil-at_Umr,0.0,0.0,0.0,0.0,1.0,71.0,27.0,0.0,0.0,0.0
0,2277,嗜血重矛,0.0,0.0,0.0,1.0,0.0,12.0,25.0,0.0,0.0,0.0
0,2278,寒亭秋水,0.0,0.0,0.0,1.0,0.0,27.0,15.0,0.0,0.0,0.0
0,2279,如若不见丶亦不念-20649,0.0,0.0,0.0,1.0,6.0,145.0,56.0,0.0,0.0,0.0
4,2280,monster与生活,0.0,0.0,0.0,1.0,9.0,138.0,14.0,0.0,0.0,0.0
0,2281,白竹sugarbbb,0.0,0.0,0.0,1.0,9.0,92.0,4.0,0.0,0.0,0.0
4,2282,jdjdj6327195968,0.0,0.0,0.0,1.0,2.0,94.0,14.0,0.0,0.0,0.0
3,2283,龙武文A,1.0,4.0,1.0,1.0,34.0,193.0,47.0,0.0,0.0,0.0
4,2284,老馬只是某许人,0.0,0.0,0.0,1.0,0.0,80.0,5.0,0.0,0.0,0.0
3,2285,小羊戈登,1.0,6.0,0.0,1.0,129.0,190.0,6922.0,0.0,0.0,0.0
3,2286,虚空冲锋,1.0,15.0,5.0,1.0,3.0,164.0,12.0,0.0,0.0,0.0
1,2287,一袋米要抗几楼1袋米要抗2楼,1.0,7.0,0.0,1.0,246.0,2068.0,517.0,0.0,0.0,0.0
1,2288,D罗l,1.0,0.0,2.0,1.0,132.0,1623.0,440.0,0.0,0.0,0.0
4,2289,装甲空母胜利,0.0,0.0,0.0,1.0,33.0,439.0,772.0,0.0,0.0,0.0
0,2290,_秋天的童话-,0.0,0.0,0.0,1.0,222.0,1764.0,472.0,0.0,0.0,0.0
1,2291,l昵称不可用lll,1.0,1.0,0.0,1.0,137.0,1779.0,455.0,0.0,0.0,0.0
2,2292,鋼之月面宙反,1.0,13.0,2.0,0.0,50.0,298.0,34.0,0.0,0.0,0.0
4,2293,洛斯里克的活尸,0.0,0.0,0.0,1.0,20.0,186.0,4.0,0.0,0.0,0.0
1,2294,天都幽兰,1.0,13.0,0.0,0.0,153.0,125.0,2615.0,0.0,0.0,0.0
3,2295,东京最慢传说被毒死的土豆服务器,1.0,8.0,0.0,1.0,4.0,109.0,32.0,0.0,0.0,0.0
3,2296,艾薰-艾拉拉拉链,1.0,1.0,0.0,1.0,13.0,112.0,158.0,0.0,0.0,0.0
1,2297,热带雨林Ambition,1.0,23.0,1.0,1.0,480.0,233.0,349.0,0.0,0.0,0.0
2,2298,-3Jane,1.0,7.0,0.0,0.0,63.0,360.0,1259.0,0.0,0.0,0.0
0,2299,水中焰火hdjdh,0.0,0.0,0.0,1.0,66.0,296.0,1862.0,0.0,0.0,0.0
3,2300,竹蜻蜓QaQ,1.0,7.0,1.0,1.0,15.0,12.0,5.0,0.0,0.0,0.0
0,2301,223星人63546,0.0,0.0,0.0,1.0,0.0,104.0,17.0,0.0,0.0,0.0
0,2302,工乀丂,0.0,0.0,0.0,1.0,4.0,82.0,29.0,0.0,0.0,0.0
0,2303,Tyonosuke,0.0,0.0,0.0,1.0,1057.0,47.0,1.0,0.0,0.0,0.0
1,2304,无以言语的弱,1.0,21.0,2.0,1.0,41.0,102.0,29.0,0.0,0.0,0.0
4,2305,潇章至极,0.0,0.0,0.0,1.0,13.0,198.0,277.0,0.0,0.0,0.0
4,2306,好帅的沉沦啊,0.0,0.0,0.0,1.0,2.0,83.0,0.0,0.0,0.0,0.0
2,2307,假装路过灬暗中观察,1.0,9.0,3.0,0.0,87.0,53.0,1248.0,0.0,0.0,0.0
2,2308,冷了70626,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0
3,2309,修勾凰凰,1.0,13.0,2.0,1.0,10.0,56.0,9.0,0.0,0.0,0.0
3,2310,你比我胖哦,1.0,3.0,1.0,1.0,17.0,37.0,48.0,0.0,0.0,0.0
3,2311,Kio_ka,1.0,3.0,1.0,1.0,5.0,76.0,8.0,0.0,0.0,0.0
4,2312,为你守候53017,0.0,0.0,0.0,1.0,0.0,43.0,114.0,0.0,1.0,0.0
0,2313,一天一百小时93406,0.0,0.0,0.0,1.0,20.0,94.0,22.0,0.0,0.0,0.0
3,2314,轰隆隆的乌云啊,1.0,2.0,0.0,1.0,62.0,493.0,109.0,0.0,0.0,0.0
0,2315,HIROsss,0.0,0.0,0.0,1.0,106.0,475.0,582.0,0.0,0.0,0.0
3,2316,我也希望这里有阳光,1.0,14.0,0.0,1.0,63.0,299.0,2024.0,0.0,0.0,0.0
1,2317,撕了一个葱,1.0,10.0,0.0,0.0,439.0,1000.0,1554.0,0.0,0.0,0.0
1,2318,寒汐影SaKura,1.0,15.0,2.0,1.0,13.0,20.0,46.0,0.0,0.0,0.0
2,2319,--曦目--,1.0,23.0,6.0,0.0,147.0,307.0,4838.0,0.0,0.0,0.0
4,2320,祈---s,0.0,0.0,0.0,1.0,6.0,124.0,14.0,0.0,0.0,0.0
4,2321,秀翻全场的痛经室女,0.0,0.0,0.0,1.0,16.0,71.0,393.0,0.0,0.0,0.0
2,2322,bingo4665,0.0,0.0,0.0,0.0,11.0,91.0,16.0,0.0,0.0,0.0
0,2323,丿皮丘不是皮球,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0
1,2324,Alttaboo,1.0,10.0,0.0,1.0,1.0,29.0,12.0,0.0,0.0,0.0
4,2325,Jerrylan一直在,0.0,0.0,0.0,1.0,64.0,880.0,0.0,0.0,0.0,0.0
5,2326,满岛黑黑黑,1.0,6.0,1.0,1.0,5.0,71.0,10.0,0.0,0.0,0.0
1,2327,北辰妖龙,1.0,14.0,2.0,1.0,9.0,150.0,80.0,0.0,0.0,0.0
4,2328,MYLOLIK,0.0,0.0,0.0,1.0,8.0,96.0,0.0,0.0,0.0,0.0
4,2329,心事说给影子听_20210,0.0,0.0,0.0,1.0,10.0,13.0,0.0,0.0,0.0,0.0
0,2330,木木的啦a,0.0,0.0,0.0,1.0,2.0,96.0,8.0,0.0,0.0,0.0
3,2331,漫游REN888,1.0,2.0,0.0,1.0,22.0,210.0,12.0,0.0,0.0,0.0
3,2332,坏查理,1.0,4.0,0.0,1.0,65.0,291.0,11.0,0.0,0.0,0.0
3,2333,御坂10028号,1.0,5.0,0.0,1.0,32.0,281.0,134.0,0.0,0.0,0.0
2,2334,沐北零,1.0,10.0,1.0,0.0,1.0,13.0,32.0,0.0,0.0,0.0
1,2335,任豚的爹,1.0,5.0,0.0,1.0,1.0,482.0,10.0,0.0,0.0,0.0
3,2336,阿桑奇求武器,1.0,6.0,0.0,1.0,87.0,391.0,747.0,0.0,0.0,0.0
4,2337,梦幻卡多希,0.0,0.0,0.0,1.0,1.0,111.0,1.0,0.0,0.0,0.0
2,2338,伊卡洛斯-天空女神,0.0,0.0,0.0,0.0,1.0,100.0,30.0,0.0,0.0,0.0
4,2339,商蓝999,0.0,0.0,0.0,1.0,13.0,386.0,828.0,0.0,0.0,0.0
1,2340,红豆泥红豆泥,1.0,7.0,1.0,0.0,54.0,131.0,0.0,0.0,0.0,0.0
2,2341,藤原特海,1.0,8.0,2.0,0.0,38.0,107.0,1087.0,0.0,0.0,1.0
0,2342,Terry_1231,0.0,0.0,0.0,1.0,16.0,70.0,5.0,0.0,0.0,0.0
1,2343,诶原来是你喔,1.0,8.0,1.0,0.0,46.0,429.0,7941.0,0.0,0.0,0.0
4,2344,雪染00000,0.0,0.0,0.0,1.0,1.0,33.0,27.0,0.0,0.0,0.0
4,2345,雪原月,0.0,0.0,0.0,1.0,0.0,19.0,6.0,0.0,0.0,0.0
0,2346,我可是会打响指的,0.0,0.0,0.0,1.0,147.0,585.0,869.0,0.0,0.0,0.0
4,2347,炫彩雪豹,0.0,0.0,0.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0
1,2348,六十九岁纯情男高,1.0,12.0,0.0,1.0,80.0,71.0,67.0,0.0,0.0,1.0
5,2349,啪la啪la芃,0.0,0.0,0.0,1.0,7.0,69.0,157.0,0.0,0.0,0.0
1,2350,香芋西米露加椰奶,1.0,4.0,1.0,1.0,66.0,496.0,1040.0,0.0,0.0,0.0
2,2351,6410046023_517,0.0,0.0,0.0,0.0,15.0,327.0,1.0,0.0,0.0,0.0
3,2352,cccBui,1.0,4.0,2.0,1.0,28.0,75.0,263.0,0.0,0.0,0.0
3,2353,释王权,1.0,4.0,0.0,1.0,15.0,205.0,9.0,0.0,0.0,0.0
2,2354,狼眼D,0.0,0.0,0.0,0.0,9.0,27.0,20.0,0.0,0.0,0.0
5,2355,老年人刚通网,0.0,0.0,0.0,1.0,6.0,675.0,0.0,0.0,0.0,0.0
1,2356,粉虹小甜甜,1.0,14.0,0.0,0.0,74.0,167.0,6456.0,0.0,0.0,0.0
1,2357,配角_1900,1.0,10.0,0.0,1.0,5.0,15.0,14.0,0.0,0.0,0.0
4,2358,Ltiwx,0.0,0.0,0.0,1.0,0.0,61.0,57.0,0.0,0.0,0.0
0,2359,月下55555,0.0,0.0,0.0,1.0,0.0,83.0,11.0,0.0,0.0,0.0
4,2360,织哦哟哟哟,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0
4,2361,为什么不能叫大鬼呢,0.0,0.0,0.0,1.0,0.0,20.0,41.0,0.0,0.0,0.0
5,2362,今天逗逗光烙印了吗,1.0,6.0,0.0,0.0,48.0,948.0,4867.0,0.0,0.0,0.0
1,2363,愣天堂嫩天堂,1.0,28.0,4.0,1.0,31.0,219.0,15.0,0.0,0.0,0.0
0,2364,嚻嚻94746,0.0,0.0,0.0,1.0,3.0,46.0,36.0,0.0,0.0,0.0
1,2365,愚笨海豚IRUKA,1.0,31.0,4.0,1.0,31.0,306.0,4894.0,0.0,0.0,0.0
2,2366,唯爱绝殤,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,0.0
3,2367,相卜命厨,1.0,1.0,1.0,1.0,22.0,175.0,3849.0,0.0,1.0,0.0
0,2368,明镜止水Clearmind,0.0,0.0,0.0,1.0,3.0,183.0,7.0,0.0,0.0,0.0
0,2369,oDanco,0.0,0.0,0.0,0.0,15.0,444.0,19.0,0.0,0.0,0.0
5,2370,十香Princess2018,0.0,0.0,0.0,0.0,1.0,34.0,23.0,0.0,0.0,0.0
4,2371,MAZXKL,0.0,0.0,0.0,1.0,29.0,393.0,172.0,0.0,0.0,0.0
1,2372,木一旦小,1.0,12.0,1.0,1.0,150.0,772.0,4533.0,0.0,0.0,0.0
5,2373,我不是你的可爱吗,0.0,0.0,0.0,1.0,57.0,402.0,264.0,0.0,0.0,0.0
4,2374,-iLan,0.0,0.0,0.0,1.0,0.0,31.0,5.0,0.0,0.0,0.0
0,2375,当当喜欢麦当当,0.0,0.0,0.0,1.0,3.0,44.0,11.0,0.0,0.0,0.0
1,2376,灏帅,1.0,7.0,0.0,1.0,41.0,211.0,252.0,0.0,0.0,0.0
